"site","cid","burn","east","north","ucid","dist","het3","het6","het8","tpi","slope","elev","max.ht","avg.ht","n","shrubs_n","gt25_n"
"CorralsTrail",53,1,566409.714098857,4835593.36951737,10253,55.2268050839127,0.586921036243439,0.0110188936814666,0.000303887587506324,-0.0276371613144875,11.9949550628662,1035.36926269531,0.107666015625,0.00955753680318594,0,0,0
"CorralsTrail",57,1,566379.714098858,4835593.36951737,10257,25.4950975662288,0.124001763761044,0.00874786078929901,0.00033622668706812,-0.147900015115738,13.7803087234497,1033.63293457031,0.0906982421875,0.00749643845483661,0,0,0
"CorralsTrail",71,1,566369.714098858,4835598.36951736,10271,14.9999999989523,42.4266815185547,0.106587268412113,0.000943277962505817,0.0629737749695778,9.47168159484863,1036.61328125,0.1751708984375,0.00915244873613119,0,0,0
"CorralsTrail",74,1,566454.714098858,4835583.36951736,10274,101.118742079747,0.183923706412315,0.00733255641534925,0.000343865860486403,0.00584753369912505,9.82002639770508,1037.41882324219,0.1107177734375,0.0102021554484963,0,1,0
"CorralsTrail",80,1,566434.714098859,4835598.36951736,10280,79.9999999991851,0.010566377080977,0.0028755001258105,0.000215751584619284,-0.0231180880218744,14.851902961731,1030.98046875,0.060546875,0.00607727654278278,0,2,0
"CorralsTrail",114,1,566449.714098858,4835593.36951736,102114,95.1314879511559,134.197982788086,0.411591947078705,0.00274946517311037,0.202955916523933,6.80309009552002,1040.04321289062,0.872314453125,0.0354710929095745,2,2,1
"CorralsTrail",123,1,566369.714098858,4835578.36951736,102123,20.6155281284271,0.0478806085884571,0.00603666668757796,0.000321736733894795,-0.026905782520771,11.9503889083862,1036.22705078125,0.0723876953125,0.00576674751937389,0,0,0
"CorralsTrail",127,1,566429.714098858,4835588.36951736,102127,75.6637297507154,435.1416015625,0.498694896697998,0.00446329917758703,0.0280629377812147,8.34725761413574,1039.7373046875,1.264404296875,0.0240129102021456,0,1,0
"CorralsTrail",411,1,566409.714098859,4835543.36951736,102411,60.0000000009313,264.838623046875,0.541605234146118,0.00377276353538036,-0.0725223198533058,17.8042545318604,1029.810546875,1.2947998046875,0.102466464042664,0,0,0
"CorralsTrail",261,1,566359.714098858,4835563.36951736,102261,14.9999999997672,137.78874206543,0.283782690763474,0.00167331215925515,-0.321759015321732,15.6584930419922,1031.69055175781,0.80859375,0.0492653511464596,0,0,0
"CorralsTrail",690,1,566404.714098858,4835503.36951736,102690,65.1920240516783,18.966552734375,0.0852824449539185,0.000642304250504822,-0.0802641808986664,16.9383163452148,1030.05590820312,0.2655029296875,0.00493727717548609,0,5,0
"CorralsTrail",539,1,566349.714098859,4835523.36951736,102539,14.1421356239779,99.3861618041992,0.404223024845123,0.00240605394355953,0.174809381365776,8.10489559173584,1041.19921875,0.7728271484375,0.0472757816314697,0,0,0
"CorralsTrail",523,1,566444.714098858,4835528.36951736,102523,96.1769203087017,0.0815604031085968,0.0103430608287454,0.000359844358172268,-0.169296935200691,16.4575500488281,1029.82373046875,0.0865478515625,0.00669934693723917,0,0,0
"CorralsTrail",330,1,566354.714098858,4835553.36951737,102330,11.1803398891649,0.311103135347366,0.0112290633842349,0.000362343416782096,0.0403426811099052,13.719256401062,1035.41247558594,0.1092529296875,0.0121203968301415,0,0,0
"CorralsTrail",648,1,566369.714098858,4835508.36951736,102648,29.9999999998836,358.303833007812,0.572335422039032,0.00496203731745481,-0.185330227017403,17.4513072967529,1027.97973632812,1.6937255859375,0.0389156229794025,0,4,0
"CorralsTrail",595,1,566454.714098858,4835518.36951736,102595,107.935165724615,51.5360221862793,0.440944522619247,0.00268939463421702,0.191769942641258,17.0034160614014,1032.89953613281,0.658203125,0.0707629099488258,0,0,0
"CorralsTrail",698,1,566444.714098858,4835503.36951736,102698,103.077640641232,0.0535502769052982,0.0060267923399806,0.00033269653795287,-0.149486273527145,13.3697118759155,1032.60009765625,0.0679931640625,0.00728887412697077,0,0,0
"CorralsTrail",451,1,566434.714098857,4835538.36951736,102451,85.1469318292834,115.804389953613,0.23413909971714,0.00157665566075593,-0.0859587043523788,20.6328430175781,1038.95361328125,0.9488525390625,0.027610482648015,0,1,0
"CorralsTrail",686,1,566384.714098858,4835503.36951736,102686,45.27692569034,855.943115234375,0.922658622264862,0.00919334590435028,0.0648978278040886,7.08569765090942,1038.830078125,1.828125,0.0854823291301727,0,0,0
"CorralsTrail",627,1,566439.714098858,4835513.36951736,102627,94.8683298052354,0.351953625679016,0.0104700941592455,0.000316127465339378,0.11241602897644,12.3011026382446,1033.93627929688,0.1328125,0.0152358505874872,0,0,0
"CorralsTrail",512,1,566389.714098858,4835528.36951736,102512,42.7200187271327,218.942306518555,0.437245488166809,0.00323703768663108,-0.635924637317657,16.0779933929443,1019.91387939453,0.904052734375,0.0288695450872183,0,0,0
"CorralsTrail",269,1,566399.714098859,4835563.36951737,102269,53.8516480714315,2.34681248664856,0.0247357003390789,0.000449875835329294,-0.223614037036896,12.848123550415,1029.36657714844,0.4677734375,0.0119077116250992,0,0,0
"CorralsTrail",555,1,566429.714098859,4835523.36951737,102555,82.4621125135955,441.112426757812,1.02777981758118,0.00909444037824869,0.26210480928421,4.66578245162964,1038.17565917969,1.5546875,0.216545671224594,0,1,0
"CorralsTrail",679,1,566349.714098859,4835503.36951736,102679,11.1803398886443,535.76513671875,1.45043849945068,0.012644000351429,-0.35731315612793,27.2394962310791,1020.02056884766,1.1011962890625,0.161146596074104,0,5,0
"CorralsTrail",577,1,566364.714098858,4835518.36951736,102577,26.9258240346781,1320.61499023438,2.52283453941345,0.0229832101613283,0.207288280129433,24.4240398406982,1030.62377929688,2.1170654296875,0.37993535399437,0,0,0
"CorralsTrail",309,1,566424.714098858,4835558.36951736,102309,76.4852927032982,2594.609375,4.9670033454895,0.0495019629597664,0.0136130172759295,7.32585430145264,1036.283203125,2.4476318359375,0.510929465293884,0,0,0
"CorralsTrail",444,1,566399.714098859,4835538.36951736,102444,50.2493781073884,2054.03051757812,3.61527514457703,0.0307913348078728,0.22635093331337,22.1463375091553,1030.958984375,2.2266845703125,0.603439390659332,0,3,0
"CorralsTrail",383,1,566444.714098859,4835548.36951736,102383,95.1314879531996,22.8967418670654,0.0237509291619062,0.000420489348471165,0.127491682767868,2.58089089393616,1036.95471191406,0.1527099609375,0.0104102091863751,0,4,0
"CorralsTrail",301,1,566384.714098858,4835558.36951737,102301,38.0788655300074,222.633773803711,0.537682175636292,0.00444551464170218,0.125450536608696,8.116868019104,1033.09692382812,1.6558837890625,0.0631717294454575,0,0,0
"CorralsTrail",314,1,566449.714098858,4835558.36951736,102314,101.118742081083,721.449768066406,1.21963429450989,0.0125316642224789,0.241323873400688,27.2465839385986,1027.80920410156,1.326904296875,0.103080213069916,0,0,0
"CorralsTrail",338,1,566394.714098858,4835553.36951737,102338,46.0977222866665,97.4937744140625,0.210514083504677,0.00152929546311498,0.0574696585536003,3.41407561302185,1036.82373046875,0.661865234375,0.0272934250533581,0,2,0
"CorralsTrail",243,1,566444.714098858,4835568.36951736,102243,94.8683298032107,1025.82263183594,2.11412358283997,0.0178570207208395,0.226219564676285,20.0991382598877,1033.14978027344,1.8892822265625,0.382149696350098,0,0,0
"CorralsTrail",621,1,566409.714098859,4835513.36951736,102621,67.0820393260349,0.336722791194916,0.0214546788483858,0.000285294430796057,0.234603956341743,13.393705368042,1024.80017089844,0.1116943359375,0.0192046798765659,2,3,1
"CorralsTrail",455,1,566454.714098857,4835538.36951736,102455,105.118980207839,444.159454345703,1.1734002828598,0.0092998007312417,0.145833566784859,5.37174415588379,1037.3125,1.5264892578125,0.147411048412323,0,1,0
"CorralsTrail",544,1,566374.714098859,4835523.36951737,102544,32.0156211877642,98.726921081543,0.319701910018921,0.00301089161075652,0.16786952316761,3.49257731437683,1036.84875488281,0.1195068359375,0.0075462176464498,0,5,0
"CorralsTrail",272,1,566414.714098858,4835563.36951737,102272,68.0073525436259,408.334655761719,0.971680045127869,0.0117771439254284,0.292071282863617,30.9018535614014,1023.96691894531,2.113525390625,0.138379797339439,0,0,0
"CorralsTrail",660,1,566429.714098859,4835508.36951737,102660,87.3212459834515,0.451838999986649,0.0136854397132993,0.00036361362435855,0.0227982979267836,13.981954574585,1022.11566162109,0.12811279296875,0.00824127160012722,0,0,0
"CorralsTrail",405,1,566379.714098858,4835543.36951736,102405,30.0000000003492,0.0424242056906223,0.00802991166710854,0.0003204460372217,0.176578998565674,16.2277584075928,1024.8623046875,0.0750732421875,0.00913337152451277,0,1,0
"CorralsTrail",518,1,566419.714098859,4835528.36951736,102518,71.5891053178616,53.2893829345703,0.087906189262867,0.0012564673088491,-0.138898298144341,14.3174343109131,1025.04736328125,0.109619140625,0.00750611070543528,8,10,5
"CorralsTrail",298,1,566369.714098858,4835558.36951736,102298,24.9999999988824,189.138885498047,0.440633177757263,0.00331812212243676,0.178265437483788,6.87996578216553,1035.36657714844,1.123046875,0.0584850758314133,0,1,0
"CorralsTrail",515,1,566404.714098859,4835528.36951736,102515,57.0087712561923,1001.30108642578,2.01882410049438,0.0187199916690588,-0.315495818853378,26.0524005889893,1015.65808105469,1.63067626953125,0.250179320573807,0,3,0
"CorralsTrail",581,1,566384.714098858,4835518.36951736,102581,43.0116263358492,0.72240823507309,0.0348828136920929,0.000371810921933502,-0.11674539744854,14.9401636123657,1025.75952148438,0.1134033203125,0.0153013737872243,0,0,0
"CorralsTrail",472,1,566364.714098859,4835533.36951736,102472,18.0277563784177,620.126159667969,2.29093551635742,0.0223795510828495,-0.0891531631350517,10.1280241012573,1034.03698730469,2.5745849609375,0.300610661506653,0,1,0
"CorralsTrail",346,1,566434.714098859,4835553.36951736,102346,85.5862138443902,897.907592773438,1.26109766960144,0.00932118762284517,-0.0321860089898109,27.944507598877,1019.466796875,1.80841064453125,0.374626606702805,0,0,0
"CorralsTrail",230,1,566379.714098859,4835568.36951736,102230,33.5410196629133,73.1871109008789,0.420870155096054,0.00393198383972049,-0.223426640033722,15.6401567459106,1024.671875,1.0234375,0.0347636379301548,0,1,0
"CorralsTrail",584,1,566399.714098858,4835518.36951736,102584,55.9016994383277,287.796600341797,0.80955308675766,0.00791408214718103,0.167361065745354,13.0876617431641,1034.23461914062,1.0697021484375,0.0180238578468561,0,3,0
"CorralsTrail",693,1,566419.714098859,4835503.36951736,102693,80.1560977101041,167.825942993164,0.106605805456638,0.00117951165884733,0.161522343754768,13.1642265319824,1028.43640136719,0.091064453125,0.0139807425439358,1,4,1
"CorralsTrail",653,1,566394.714098858,4835508.36951736,102653,54.9999999990687,963.244323730469,0.98204517364502,0.00796353630721569,0.00354198971763253,4.74030303955078,1036.60375976562,1.71728515625,0.103115409612656,0,2,0
"CorralsTrail",3,0,566304.714098858,4835598.36951736,1023,-57.0087712568152,1003.42504882812,3.0860333442688,0.0293680410832167,-0.0419036820530891,24.4038429260254,1034.48425292969,2.5589599609375,0.402248561382294,0,1,0
"CorralsTrail",12,0,566339.714098858,4835578.36951736,10212,-20.6155281291048,3.07302713394165,0.040185771882534,0.000422138546127826,0.0864551067352295,2.21503853797913,1037.03039550781,0.3582763671875,0.0131024084985256,0,1,0
"CorralsTrail",16,0,566339.714098858,4835593.36951736,10216,-22.3606797774969,0.0402989946305752,0.00506340386345983,0.000304597517242655,0.0815948620438576,14.1253814697266,1028.41650390625,0.0601806640625,0.00564513308927417,2,3,2
"CorralsTrail",21,0,566349.714098858,4835583.36951736,10221,-10.0000000011642,515.894653320312,0.615054309368134,0.00428115949034691,-0.119980372488499,11.1334934234619,1031.55090332031,1.606201171875,0.171916633844376,0,1,0
"CorralsTrail",25,0,566289.714098859,4835583.36951736,10225,-70.0000000002328,0.140165075659752,0.0134000107645988,0.000423186924308538,-0.306850463151932,16.1806888580322,1022.33465576172,0.0762939453125,0.0110992435365915,0,0,0
"CorralsTrail",32,0,566319.714098859,4835588.36951737,10232,-40.3112887420703,222.666763305664,0.270327538251877,0.00207608542405069,0.275170654058456,11.6594200134277,1035.48852539062,0.8782958984375,0.0303068626672029,0,0,0
"CorralsTrail",59,0,566289.714098859,4835593.36951736,10259,-70.7106781196261,256.872497558594,0.283972650766373,0.00202148710377514,-0.0917813926935196,17.4788150787354,1021.64770507812,0.94757080078125,0.0732941925525665,2,3,2
"CorralsTrail",60,0,566329.714098859,4835593.36951736,10260,-31.6227766024937,308.630279541016,0.738424360752106,0.00701344572007656,-0.129697099328041,9.01570224761963,1034.97705078125,1.57177734375,0.0503208860754967,0,1,0
"CorralsTrail",66,0,566329.714098859,4835583.36951736,10266,-30.0000000006985,0.103532120585442,0.0128419930115342,0.000384157290682197,0.0191412288695574,22.083215713501,1023.48681640625,0.13055419921875,0.0106581663712859,0,1,0
"CorralsTrail",98,0,566304.714098859,4835588.36951736,10298,-55.2268050864211,271.746917724609,1.53755760192871,0.0117980130016804,-0.0620533525943756,10.3189888000488,1033.28662109375,1.919189453125,0.077429972589016,0,6,0
"CorralsTrail",111,0,566319.714098857,4835598.36951736,102111,-42.7200187292037,0.071750782430172,0.0117977075278759,0.000384489365387708,0.208079010248184,18.2436103820801,1027.70678710938,0.10400390625,0.00955538358539343,0,0,0
"CorralsTrail",118,0,566354.714098859,4835598.36951736,102118,-14.9999999989523,1516.8037109375,1.4344494342804,0.0131564810872078,0.0850548222661018,8.73699378967285,1032.49548339844,1.1298828125,0.0365541987121105,0,1,0
"CorralsTrail",321,0,566309.714098859,4835553.36951736,102321,-44.9999999984866,22.5608501434326,0.219343572854996,0.00247948453761637,-0.0469067320227623,19.3755798339844,1020.53088378906,1.0921630859375,0.0248584076762199,0,0,0
"CorralsTrail",390,0,566304.714098859,4835543.36951736,102390,-49.2442890090278,655.933288574219,0.983730018138885,0.00976331625133753,-0.124416537582874,16.1020698547363,1023.27075195312,1.96746826171875,0.088931143283844,0,0,0
"CorralsTrail",429,0,566324.714098858,4835538.36951736,102429,-29.1547594754244,549.704223632812,1.61628985404968,0.014357702806592,0.0213204678148031,16.3959999084473,1018.81927490234,1.58807373046875,0.355380147695541,0,1,0
"CorralsTrail",399,0,566349.714098858,4835543.36951736,102399,-11.1803398891649,681.096740722656,1.63215804100037,0.0130571508780122,0.390751153230667,22.6872787475586,1034.13134765625,1.8109130859375,0.24694088101387,0,4,0
"CorralsTrail",532,0,566314.714098859,4835523.36951737,102532,-35.0000000003492,262.447296142578,1.00669753551483,0.0100533328950405,0.0565456189215183,5.06342935562134,1036.32141113281,1.2506103515625,0.0228539630770683,7,8,5
"CorralsTrail",642,0,566339.714098859,4835508.36951736,102642,-11.1803398886443,1.56121218204498,0.0283728633075953,0.000463600503280759,0.115221776068211,13.9837532043457,1031.20861816406,0.5606689453125,0.00936338864266872,0,1,0
"CorralsTrail",635,0,566304.714098857,4835508.36951737,102635,-45.276925692744,0.159513384103775,0.0130177196115255,0.000314147415338084,0.0426408499479294,14.1571636199951,1028.62329101562,0.1265869140625,0.0110608628019691,0,1,0
"CorralsTrail",396,0,566334.714098858,4835543.36951736,102396,-22.3606797762474,1774.14978027344,3.61820006370544,0.0360600352287292,0.121957950294018,10.406343460083,1035.65551757812,2.200927734375,0.430515468120575,0,0,0
"CorralsTrail",529,0,566299.714098859,4835523.36951737,102529,-50.0000000002328,52.0965156555176,0.0976666882634163,0.000780562113504857,0.0204489231109619,9.97094058990479,1035.26354980469,0.4117431640625,0.0125427972525358,0,1,0
"CorralsTrail",457,0,566289.714098858,4835533.36951736,102457,-60.8276253041305,1516.42492675781,2.28737163543701,0.0353516675531864,0.158463761210442,12.6579246520996,1029.89343261719,2.4501953125,0.442784070968628,0,0,0
"CorralsTrail",667,0,566289.714098859,4835503.36951737,102667,-60.0000000001164,11.9421682357788,0.082575261592865,0.000671733694616705,-0.0397053025662899,7.16950941085815,1036.88635253906,0.52880859375,0.0231553930789232,0,0,0
"CorralsTrail",182,0,566314.714098858,4835573.36951736,102182,-44.7213595489545,330.574798583984,0.612702369689941,0.00501666171476245,0.0459141917526722,11.5775661468506,1032.05871582031,1.9232177734375,0.0602763369679451,0,0,0
"CorralsTrail",258,0,566344.714098858,4835563.36951736,102258,-14.142135621426,951.925964355469,0.947773218154907,0.0133158173412085,-0.072362408041954,30.6308555603027,1014.88140869141,0.877197265625,0.0298759397119284,0,2,0
"CorralsTrail",639,0,566324.714098859,4835508.36951736,102639,-25.4950975680324,321.168579101562,0.47872868180275,0.00431428197771311,-0.371398448944092,24.0234851837158,1025.79028320312,1.0533447265625,0.0850380435585976,0,0,0
"CorralsTrail",212,0,566289.714098857,4835568.36951736,102212,-66.7083203205531,407.049835205078,0.570622801780701,0.00534093054011464,0.0772406905889511,6.31305027008057,1035.51330566406,1.2698974609375,0.0145936328917742,0,0,0
"CorralsTrail",179,0,566299.714098857,4835573.36951736,102179,-58.5234995529715,10.1190614700317,0.0267173610627651,0.000416608731029555,0.0198395606130362,1.2618955373764,1036.69213867188,0.1400146484375,0.00488877529278398,0,1,0
"CorralsTrail",281,0,566284.714098859,4835558.36951736,102281,-70.1783442371455,0.0240656416863203,0.00467900093644857,0.000292966404231265,-0.0492361076176167,14.2544088363647,1025.60119628906,0.0938720703125,0.00874561723321676,0,0,0
"CorralsTrail",327,0,566339.714098858,4835553.36951736,102327,-14.9999999998836,1454.96362304688,1.13759517669678,0.0114950025454164,-0.206433057785034,12.784327507019,1017.04608154297,2.116943359375,0.162892013788223,0,0,0
"CorralsTrail",536,0,566334.714098859,4835523.36951736,102536,-15.0000000003492,289.975524902344,1.23243701457977,0.0118651399388909,-0.0311818886548281,8.9566764831543,1036.82312011719,1.9295654296875,0.0377897657454014,0,0,0
"CorralsTrail",526,0,566284.714098859,4835523.36951737,102526,-65.0000000002328,332.951202392578,0.419079035520554,0.00289781368337572,-0.0268898457288742,13.1645078659058,1019.68670654297,0.57879638671875,0.0185761600732803,0,0,0
"CorralsTrail",289,0,566324.714098859,4835558.36951736,102289,-30.4138126496921,732.128845214844,0.77515572309494,0.00823259260505438,0.148176088929176,7.94189405441284,1033.84606933594,1.679931640625,0.0941249951720238,0,0,0
"CorralsTrail",353,0,566294.714098859,4835548.36951736,102353,-60.207972893072,374.861114501953,0.799395084381104,0.0103958183899522,-0.0388814099133015,10.6808223724365,1035.0146484375,1.0322265625,0.0431467108428478,0,2,0
"CorralsTrail",284,0,566299.714098859,4835558.36951737,102284,-55.2268050849245,201.593154907227,0.572852849960327,0.00391856487840414,0.0650932341814041,9.93146324157715,1030.74133300781,1.3807373046875,0.0915284752845764,0,2,0
"CorralsTrail",467,0,566339.714098859,4835533.36951736,102467,-14.1421356239779,64.6955795288086,0.0877885743975639,0.000789357000030577,-0.316495329141617,13.5792951583862,1014.53369140625,0.38214111328125,0.0198276080191135,0,3,0
"CorralsTrail",386,0,566284.714098859,4835543.36951737,102386,-68.0073525445074,1211.23657226562,1.67693543434143,0.0143653247505426,-0.167991921305656,20.1947860717773,1029.98413085938,2.4300537109375,0.250478863716125,0,0,0
"CorralsTrail",221,0,566334.714098858,4835568.36951736,102221,-24.9999999980442,1536.70593261719,2.71927046775818,0.0225633848458529,0.0497340969741344,30.6958675384521,1021.83178710938,2.3486328125,0.24331796169281,0,1,0
"CorralsTrail",598,0,566294.714098859,4835513.36951736,102598,-55.9016994381195,224.854507446289,0.327418863773346,0.00374088622629642,0.0635077506303787,6.8470458984375,1034.46740722656,0.740234375,0.018198549747467,0,0,0
"InitialPointBurn",468,1,542166.125565097,4803926.58749897,103468,50.2493781052338,7.74242162704468,0.030408438295126,0.000246104231337085,0.0105068804696202,1.1506233215332,843.550903320312,0.1982421875,0.0309378150850534,24,24,23
"InitialPointBurn",418,1,542196.125565095,4803936.58749897,103418,80.156097707548,1.71959948539734,0.0318283662199974,0.000254016369581223,0.0257396176457405,2.03902530670166,843.240173339844,0.1373291015625,0.0209064316004515,7,7,7
"InitialPointBurn",209,1,542131.125565096,4803971.58749897,103209,35.3553390578621,1228.37451171875,4.04844760894775,0.0442695766687393,0.0127034150063992,2.24303603172302,842.006408691406,1.68670654296875,0.43657860159874,48,48,16
"InitialPointBurn",33,1,542091.125565097,4804001.58749897,10333,11.1803398888526,509.278625488281,1.62966120243073,0.0166286453604698,0.0413366742432117,0.936981797218323,841.129089355469,1.5880126953125,0.213218286633492,50,50,12
"InitialPointBurn",471,1,542186.125565097,4803926.58749897,103471,70.1783442380412,4.02772092819214,0.088791698217392,0.00060087745077908,-0.0161615964025259,1.96009957790375,843.209594726562,0.43658447265625,0.0277661234140396,0,0,0
"InitialPointBurn",216,1,542166.125565096,4803971.58749897,103216,64.0312423731467,883.67626953125,2.8768150806427,0.0278945099562407,-0.016916174441576,2.89224123954773,841.846496582031,1.550048828125,0.476340234279633,0,0,0
"InitialPointBurn",375,1,542126.125565096,4803941.58749897,103375,14.1421356226608,1254.04931640625,2.57360458374023,0.0260288752615452,0.0183409042656422,3.83187365531921,840.897766113281,1.71771240234375,0.486612677574158,45,45,9
"InitialPointBurn",66,1,542116.125565095,4803996.58749897,10366,32.015621186437,749.529174804688,4.90044260025024,0.0562441200017929,0.0211503859609365,1.63867855072021,841.255187988281,1.497314453125,0.30999544262886,43,43,21
"InitialPointBurn",45,1,542151.125565096,4804001.58749897,10345,64.9999999996776,7.519455909729,0.0859681665897369,0.000570944277569652,0.0311548337340355,1.52112627029419,843.465515136719,0.1761474609375,0.00903659220784903,90,90,14
"InitialPointBurn",112,1,542206.125565096,4803991.58749897,103112,108.166538263887,49.3588600158691,0.440379053354263,0.00291013019159436,0.00365785835310817,1.11729216575623,843.688293457031,0.7943115234375,0.0494415909051895,0,0,0
"InitialPointBurn",148,1,542106.125565096,4803981.58749897,103148,15.8113883005474,404.436218261719,1.43380868434906,0.0116178542375565,-0.0160946398973465,1.83772826194763,842.965759277344,1.4036865234375,0.182660087943077,6,6,6
"InitialPointBurn",279,1,542201.125565097,4803961.58749897,103279,90.1387818863802,313.506561279297,0.7400723695755,0.00520390644669533,0.00445807445794344,3.06402659416199,842.127258300781,1.14752197265625,0.111330218613148,134,134,13
"InitialPointBurn",190,1,542176.125565097,4803976.58749897,103190,75,188.440933227539,0.818288505077362,0.0054938537068665,-0.00697955396026373,2.27183365821838,842.734436035156,0.9561767578125,0.0880444422364235,43,43,6
"InitialPointBurn",49,1,542171.125565096,4804001.58749897,10349,82.7647267847362,22.5097217559814,0.215680822730064,0.00137770303990692,0.0280271545052528,3.38243627548218,841.889526367188,0.56414794921875,0.0181480962783098,1,1,1
"InitialPointBurn",433,1,542131.125565096,4803931.58749897,103433,14.9999999984866,2.28011655807495,0.0871480405330658,0.000577337807044387,0.0104502746835351,2.64101266860962,842.140747070312,0.33355712890625,0.0214465390890837,11,16,4
"InitialPointBurn",158,1,542156.125565097,4803981.58749897,103158,61.846584384039,66.7171859741211,0.50008487701416,0.00296212104149163,0.0267658419907093,3.10902953147888,842.828308105469,0.89794921875,0.10181699693203,40,40,13
"InitialPointBurn",54,1,542196.125565097,4804001.58749897,10354,105.948100501162,481.968963623047,2.34111142158508,0.0219899900257587,0.0127126900479198,2.41589879989624,842.219116210938,1.117919921875,0.278966635465622,32,32,10
"InitialPointBurn",268,1,542146.125565096,4803961.58749897,103268,42.4264068709459,927.768859863281,3.9416356086731,0.0427628867328167,-0.0193365793675184,2.5278799533844,840.910888671875,1.6820068359375,0.435810387134552,1,1,1
"InitialPointBurn",464,1,542146.125565096,4803926.58749897,103464,30.4138126506873,567.706604003906,5.11417436599731,0.0588859431445599,0.035210482776165,2.24155616760254,841.262878417969,1.46600341796875,0.446117281913757,33,33,30
"InitialPointBurn",438,1,542156.125565095,4803931.58749897,103438,39.9999999982538,231.594268798828,0.712870538234711,0.00563043681904674,0.0204280279576778,2.17516231536865,842.059387207031,1.295654296875,0.133526727557182,107,107,6
"InitialPointBurn",184,1,542146.125565096,4803976.58749897,103184,50.9901951348548,72.933952331543,0.298874378204346,0.00292295357212424,-0.00246314005926251,1.61650764942169,843.461853027344,1.1239013671875,0.0418050102889538,8,8,3
"InitialPointBurn",248,1,542186.125565097,4803966.58749897,103248,78.2623792123885,97.4067535400391,0.631794691085815,0.00545144267380238,-0.00443941680714488,3.3494234085083,842.454833984375,1.125244140625,0.0783219039440155,0,0,0
"InitialPointBurn",124,1,542126.125565097,4803986.58749897,103124,36.0555127535744,418.215972900391,1.4954332113266,0.0122373690828681,0.0137751204892993,1.99189114570618,842.966613769531,1.14886474609375,0.205974757671356,12,12,12
"InitialPointBurn",28,1,542206.125565096,4804006.58749897,10328,117.046999106023,9.89141941070557,0.0629958808422089,0.000512139406055212,0.00143642129842192,1.75273883342743,843.490539550781,0.27142333984375,0.0243040155619383,5,5,2
"InitialPointBurn",273,1,542171.125565096,4803961.58749897,103273,62.6498204303367,7.46018552780151,0.0921773910522461,0.000644295534584671,0.00186929956544191,3.66609025001526,841.833801269531,0.26019287109375,0.0228939913213253,2,2,1
"InitialPointBurn",137,1,542191.125565097,4803986.58749897,103137,93.0053761881406,2.07306313514709,0.0635214373469353,0.000506754498928785,0.0324018523097038,0.980775535106659,843.725524902344,0.421875,0.0174035653471947,0,0,0
"InitialPointBurn",380,1,542146.125565096,4803941.58749897,103380,31.6227766005058,12.6159048080444,0.30713626742363,0.00208065845072269,0.0176610872149467,1.7016544342041,843.269348144531,0.58026123046875,0.0343162640929222,6,6,6
"InitialPointBurn",13,1,542131.125565095,4804006.58749897,10313,49.9999999992549,27.7198162078857,0.0642242953181267,0.000507876102346927,0.00701025454327464,1.50417220592499,843.548217773438,0.1981201171875,0.0161636620759964,48,48,6
"InitialPointBurn",63,1,542101.125565097,4803996.58749897,10363,22.3606797753103,3.40002298355103,0.044539999216795,0.000383067585062236,0.020301153883338,1.61893677711487,843.508483886719,0.2623291015625,0.0213683992624283,30,30,3
"InitialPointBurn",233,1,542111.125565097,4803966.58749897,103233,15.0000000005821,30.0879497528076,0.196357801556587,0.00143113196827471,0.00404099747538567,2.64573931694031,843.392761230469,0.5694580078125,0.0423065833747387,0,0,0
"InitialPointBurn",361,1,542191.125565096,4803946.58749897,103361,76.4852927029785,26.2578048706055,0.22726434469223,0.00146391801536083,-0.0108128022402525,2.38143181800842,842.825500488281,0.474609375,0.0291737522929907,1,1,1
"InitialPointBurn",224,1,542206.125565096,4803971.58749897,103224,98.4885780166254,5.10350751876831,0.0620803833007812,0.000441450334619731,-0.0378051251173019,3.93697738647461,841.171691894531,0.191650390625,0.0114174755290151,0,0,0
"InitialPointBurn",291,1,542121.125565096,4803956.58749897,103291,20.6155281274107,595.045776367188,2.27023959159851,0.0244196429848671,0.018349776044488,1.83620572090149,842.26806640625,1.5516357421875,0.241286233067513,12,12,7
"InitialPointBurn",294,1,542136.125565095,4803956.58749897,103294,32.0156211838917,2.20227932929993,0.0389974340796471,0.000322953215800226,0.0191171169281006,0.805111467838287,843.801452636719,0.28326416015625,0.022474380210042,19,19,10
"InitialPointBurn",298,1,542156.125565097,4803956.58749897,103298,47.1699056603817,60.2379150390625,0.136488929390907,0.00110819097608328,0.0324136354029179,3.02438306808472,842.734436035156,0.7119140625,0.029488667845726,21,21,21
"InitialPointBurn",387,1,542181.125565096,4803941.58749897,103387,65.7647321886789,317.435424804688,1.03193664550781,0.00771929230540991,0.0378228947520256,1.19317185878754,843.555908203125,1.194580078125,0.210868015885353,22,22,15
"InitialPointBurn",330,1,542176.125565096,4803951.58749897,103330,63.2455532017478,78.2008972167969,0.806246697902679,0.00532168662175536,0.00934634637087584,3.7370982170105,842.249206542969,1.096923828125,0.0811812728643417,47,47,4
"InitialPointBurn",23,1,542181.125565096,4804006.58749897,10323,93.9414711385386,14.9864864349365,0.35339018702507,0.00257308920845389,0.0529365800321102,3.21601533889771,841.631591796875,0.92620849609375,0.055407427251339,0,0,0
