"uid","site","chm_max","area","plant_type_preds","prob_ARTR","ID","Class","Species","Ht_gt_25","notes","elev","TP","FP","FN","CID"
"SouthTrail_6096","SouthTrail",1.568115234375,2.14446588227656,"ARTR",0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"SouthTrail_6124","SouthTrail",0.5499267578125,0.290080237851726,"ARTR",0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
"SouthTrail_5682","SouthTrail",0.23297119140625,0.119223916704868,"ARTR",0.466,NA,NA,NA,NA,NA,NA,0,1,0,4
"SouthTrail_5688","SouthTrail",0.6451416015625,0.175237252828083,"ARTR",0.85,NA,NA,NA,NA,NA,NA,0,1,0,4
"SouthTrail_5764","SouthTrail",0.4561767578125,0.255971558577585,"ARTR",0.988,NA,NA,NA,NA,NA,NA,0,1,0,4
"SouthTrail_5820","SouthTrail",0.7220458984375,0.152080901441877,"ARTR",0.92,NA,NA,NA,NA,NA,NA,0,1,0,4
"SouthTrail_6124","SouthTrail",0.5499267578125,0.290080237851726,"ARTR",0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
"SouthTrail_6147","SouthTrail",0.728271484375,0.540419170469249,"ARTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
"SouthTrail_5440","SouthTrail",0.4268798828125,0.148325817519435,"ARTR",0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SouthTrail_5441","SouthTrail",0.5147705078125,0.26535926872748,"ARTR",0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SouthTrail_5481","SouthTrail",0.72802734375,0.451235925738729,"ARTR",0.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SouthTrail_5500","SouthTrail",0.71661376953125,0.433712200527225,"ARTR",0.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SouthTrail_5560","SouthTrail",0.45068359375,0.329195696218449,"ARTR",0.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SouthTrail_5579","SouthTrail",1.1971435546875,0.516949895469224,"ARTR",0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SouthTrail_5670","SouthTrail",0.559814453125,0.469698422308284,"ARTR",0.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SouthTrail_5736","SouthTrail",0.6976318359375,0.585793102552998,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5741","SouthTrail",0.661376953125,0.268801429032465,"ARTR",0.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SouthTrail_5758","SouthTrail",0.5819091796875,0.452174696938528,"ARTR",0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SouthTrail_5765","SouthTrail",0.152587890625,0.0754146034596488,"ARTR",0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SouthTrail_5883","SouthTrail",0.6636962890625,0.402106910270959,"ARTR",0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5897","SouthTrail",0.77099609375,0.622405170794082,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SouthTrail_5971","SouthTrail",0.89453125,0.258162024219928,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SouthTrail_5982","SouthTrail",0.603759765625,0.54886810996868,"ARTR",0.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
