"uid","site","chm_max","area","plant_type_preds","prob_ARTR","ID","Class","Species","Ht_gt_25","notes","elev","TP","FP","FN","CID"
"SodaNaturalArea1_1848","SodaNaturalArea1",0.4554443359375,0.63394889419942,"ARTR",0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
"SodaNaturalArea1_1872","SodaNaturalArea1",0.11279296875,0.0443654229238746,"ARTR",0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
"SodaNaturalArea1_1907","SodaNaturalArea1",0.1270751953125,0.078097810575855,"ARTR",0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
"SodaNaturalArea1_1908","SodaNaturalArea1",0.1368408203125,0.0648981806007214,"ARTR",0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
"SodaNaturalArea1_1951","SodaNaturalArea1",0.38134765625,0.401122088245756,"ARTR",0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
"SodaNaturalArea1_1971","SodaNaturalArea1",0.109619140625,0.0414321718744759,"ARTR",0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
"SodaNaturalArea1_1973","SodaNaturalArea1",0.1783447265625,0.107430321704669,"ARTR",0.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
"SodaNaturalArea1_2004","SodaNaturalArea1",0.1082763671875,0.0502319251154404,"ARTR",0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
"SodaNaturalArea1_2006","SodaNaturalArea1",0.123046875,0.0531651761993999,"ARTR",0.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
"SodaNaturalArea1_2010","SodaNaturalArea1",0.11279296875,0.0443654229511594,"ARTR",0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
"SodaNaturalArea1_2020","SodaNaturalArea1",0.2183837890625,0.135662863514881,"ARTR",0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,284
"SodaNaturalArea1_2021","SodaNaturalArea1",0.1402587890625,0.0678314317901823,"ARTR",0.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
"SodaNaturalArea1_2026","SodaNaturalArea1",0.117431640625,0.0502319251354493,"ARTR",0.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
"SodaNaturalArea1_1752","SodaNaturalArea1",0.3741455078125,0.309091334916957,"ARTR",0.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
