"uid","site","chm_max","area","plant_type_preds","prob_ARTR","ID","Class","Species","Ht_gt_25","notes","elev","TP","FP","FN","CID"
"SodaNaturalArea2_6052","SodaNaturalArea2",0.1268310546875,0.0442469156769221,"ARTR",0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SodaNaturalArea2_6116","SodaNaturalArea2",0.1593017578125,0.0702099818172428,"ARTR",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SodaNaturalArea2_6117","SodaNaturalArea2",0.1290283203125,0.0500977474603133,"ARTR",0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SodaNaturalArea2_6487","SodaNaturalArea2",0.1009521484375,0.0288884821402462,"ARTR",0.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SodaNaturalArea2_6534","SodaNaturalArea2",0.1497802734375,0.0639934730315872,"ARTR",0.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SodaNaturalArea2_6558","SodaNaturalArea2",0.1639404296875,0.0764264907229517,"ARTR",0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SodaNaturalArea2_6621","SodaNaturalArea2",0.1124267578125,0.0354706677444483,"ARTR",0.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SodaNaturalArea2_5901","SodaNaturalArea2",0.1815185546875,0.0811802915086446,"ARTR",0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SodaNaturalArea2_5906","SodaNaturalArea2",0.1748046875,0.0786205525691912,"ARTR",0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SodaNaturalArea2_6127","SodaNaturalArea2",0.1259765625,0.0442469155659637,"ARTR",0.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"SodaNaturalArea2_6138","SodaNaturalArea2",0.1124267578125,0.0354706677662762,"ARTR",0.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"SodaNaturalArea2_6314","SodaNaturalArea2",0.1019287109375,0.0296198361174902,"ARTR",0.42,NA,NA,NA,NA,NA,NA,0,1,0,8
"SodaNaturalArea2_6330","SodaNaturalArea2",0.1314697265625,0.0500977474857791,"ARTR",0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"SodaNaturalArea2_6401","SodaNaturalArea2",0.12255859375,0.0442469157223968,"ARTR",0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"SodaNaturalArea2_6492","SodaNaturalArea2",0.1016845703125,0.0296198361738789,"ARTR",0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"SodaNaturalArea2_6030","SodaNaturalArea2",0.1304931640625,0.0500977474584943,"ARTR",0.428,NA,NA,NA,NA,NA,NA,0,1,0,8
"SodaNaturalArea2_6157","SodaNaturalArea2",0.1195068359375,0.03985879182801,"ARTR",0.354,NA,NA,NA,NA,NA,NA,0,1,0,8
"SodaNaturalArea2_6246","SodaNaturalArea2",0.10693359375,0.0325452518736711,"ARTR",0.348,NA,NA,NA,NA,NA,NA,0,1,0,8
"SodaNaturalArea2_6314","SodaNaturalArea2",0.1019287109375,0.0296198361174902,"ARTR",0.42,NA,NA,NA,NA,NA,NA,0,1,0,8
"SodaNaturalArea2_6004","SodaNaturalArea2",0.10498046875,0.0325452518754901,"ARTR",0.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SodaNaturalArea2_6184","SodaNaturalArea2",0.1158447265625,0.0369333757807908,"ARTR",0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SodaNaturalArea2_6513","SodaNaturalArea2",0.1007080078125,0.0296198360210838,"ARTR",0.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SodaNaturalArea2_6523","SodaNaturalArea2",0.1063232421875,0.032545252050113,"ARTR",0.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SodaNaturalArea2_6640","SodaNaturalArea2",0.1417236328125,0.0468066546800401,"ARTR",0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
"SodaNaturalArea2_5910","SodaNaturalArea2",0.1141357421875,0.0369333758753783,"ARTR",0.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SodaNaturalArea2_5978","SodaNaturalArea2",0.148193359375,0.0647248270524869,"ARTR",0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SodaNaturalArea2_6022","SodaNaturalArea2",0.120849609375,0.0413214997570321,"ARTR",0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SodaNaturalArea2_6118","SodaNaturalArea2",0.187744140625,0.0928819550535991,"ARTR",0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
